std,type,big,middle,job,sex,age,money,count,mean_money
16-Jul,내국인 관광객,서귀포시,남원읍,기념품 점,여,30대,710000,22,32273
16-Jul,내국인 관광객,제주시,노형동,의원,남,30대,10081140,314,32106
16-Jul,내국인 관광객,제주시,애월읍,스포츠레져용품,남,50대,800000,25,32000
16-Jul,내국인 관광객,제주시,애월읍,농축수산품,남,20대,1018000,32,31813
16-Jul,내국인 관광객,제주시,노형동,의원,남,50대,4499400,142,31686
16-Jul,내국인 관광객,서귀포시,남원읍,기념품 점,여,40대,820000,26,31538
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,남,50대,28439200,902,31529
16-Jul,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,50대,19997030,636,31442
16-Jul,내국인 관광객,제주시,애월읍,농축수산품,여,40대,1583034,51,31040
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,남,40대,43367800,1408,30801
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,여,40대,40945000,1331,30763
16-Jul,내국인 관광객,제주시,노형동,의원,여,30대,12765450,417,30613
16-Jul,내국인 관광객,제주시,노형동,기타음료식품,여,40대,732870,24,30536
16-Jul,내국인 관광객,제주시,용담2동,의원,여,20대,973680,32,30428
16-Jul,내국인 관광객,제주시,이도2동,기타음료식품,여,40대,364300,12,30358
16-Jul,내국인 관광객,제주시,연동,기념품 점,남,30대,4091000,136,30081
16-Jul,내국인 관광객,제주시,애월읍,스포츠레져용품,남,30대,1070500,36,29736
16-Jul,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,30대,38235160,1292,29594
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,남,30대,47703500,1614,29556
16-Jul,내국인 관광객,서귀포시,남원읍,기념품 점,여,20대,673000,23,29261
16-Jul,내국인 관광객,서귀포시,예래동,기념품 점,여,30대,2273300,78,29145
16-Jul,내국인 관광객,제주시,애월읍,기념품 점,남,30대,290000,10,29000
16-Jul,내국인 관광객,제주시,연동,농축수산품,남,20대,1156000,40,28900
16-Jul,내국인 관광객,제주시,이도2동,의원,여,50대,1537900,54,28480
16-Jul,내국인 관광객,제주시,이도2동,악세 사리,여,30대,425900,15,28393
16-Jul,내국인 관광객,제주시,노형동,약국,남,50대,5610300,198,28335
16-Jul,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,20대,283300,10,28330
16-Jul,내국인 관광객,제주시,노형동,농축수산품,남,20대,903050,32,28220
16-Jul,내국인 관광객,제주시,이도2동,의원,남,20대,1604500,58,27664
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,여,50대,11919840,431,27656
16-Jul,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,30대,414000,15,27600
16-Jul,내국인 관광객,제주시,연동,기타음료식품,남,40대,579050,21,27574
16-Jul,내국인 관광객,제주시,노형동,의원,여,20대,6994800,255,27431
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,여,30대,46767700,1714,27286
16-Jul,내국인 관광객,제주시,연동,기념품 점,남,20대,5309500,196,27089
16-Jul,내국인 관광객,제주시,이도2동,기타음료식품,남,30대,1023500,38,26934
16-Jul,내국인 관광객,서귀포시,예래동,스넥,남,50대,3652590,136,26857
16-Jul,내국인 관광객,제주시,용담2동,기타음료식품,여,50대,1044700,39,26787
16-Jul,내국인 관광객,제주시,용담2동,의원,여,50대,373200,14,26657
16-Jul,내국인 관광객,서귀포시,대륜동,스넥,남,40대,424000,16,26500
16-Jul,내국인 관광객,제주시,연동,악세 사리,여,30대,1138000,43,26465
16-Jul,내국인 관광객,제주시,연동,악세 사리,여,20대,2134800,81,26356
16-Jul,내국인 관광객,제주시,용담2동,의원,남,40대,552500,21,26310
16-Jul,내국인 관광객,제주시,이도2동,기타음료식품,여,30대,1702000,65,26185
16-Jul,내국인 관광객,제주시,삼도2동,스넥,남,30대,312200,12,26017
16-Jul,내국인 관광객,제주시,연동,의원,여,20대,1444850,56,25801
16-Jul,내국인 관광객,제주시,연동,안경,여,20대,3449900,134,25746
16-Jul,내국인 관광객,제주시,연동,기념품 점,여,30대,2849500,111,25671
16-Jul,내국인 관광객,서귀포시,남원읍,농축수산품,남,20대,714800,28,25529
16-Jul,내국인 관광객,제주시,애월읍,기념품 점,여,20대,356600,14,25471
16-Jul,내국인 관광객,제주시,삼도2동,농축수산품,여,20대,686000,27,25407
16-Jul,내국인 관광객,제주시,용담2동,기타음료식품,남,50대,1411200,56,25200
16-Jul,내국인 관광객,서귀포시,예래동,스넥,여,30대,7603600,303,25094
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,남,20대,39557600,1577,25084
16-Jul,내국인 관광객,서귀포시,예래동,기념품 점,남,50대,594000,24,24750
16-Jul,내국인 관광객,서귀포시,대륜동,스넥,남,50대,445500,18,24750
16-Jul,내국인 관광객,제주시,연동,스넥,남,50대,3265600,132,24739
16-Jul,내국인 관광객,제주시,연동,의원,남,40대,1816750,74,24551
16-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,40대,3025920,126,24015
16-Jul,내국인 관광객,제주시,삼도2동,스넥,남,20대,310400,13,23877
16-Jul,내국인 관광객,서귀포시,예래동,스넥,남,40대,7767750,326,23827
16-Jul,내국인 관광객,제주시,용담2동,기념품 점,여,20대,61323000,2574,23824
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,여,40대,16645310,701,23745
16-Jul,내국인 관광객,제주시,이도2동,기타음료식품,남,40대,734800,31,23703
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,50대,1371400,58,23645
16-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,50대,4351210,185,23520
16-Jul,내국인 관광객,제주시,삼도2동,악세 사리,여,40대,375300,16,23456
16-Jul,내국인 관광객,제주시,용담2동,스넥,여,50대,255000,11,23182
16-Jul,내국인 관광객,제주시,노형동,기타음료식품,남,50대,811160,35,23176
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,50대,2001920,87,23011
16-Jul,내국인 관광객,서귀포시,성산읍,악세 사리,여,30대,229700,10,22970
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,40대,2547500,111,22950
16-Jul,내국인 관광객,제주시,연동,기념품 점,여,40대,1374500,60,22908
16-Jul,내국인 관광객,제주시,연동,스넥,남,40대,6213900,273,22762
16-Jul,내국인 관광객,제주시,이도2동,악세 사리,남,20대,364000,16,22750
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,여,40대,6368400,281,22663
16-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,여,30대,3119730,138,22607
16-Jul,내국인 관광객,제주시,연동,의원,여,50대,429400,19,22600
16-Jul,내국인 관광객,제주시,애월읍,기념품 점,여,30대,293800,13,22600
16-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,여,40대,14528470,644,22560
16-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,50대,6088880,271,22468
16-Jul,내국인 관광객,서귀포시,예래동,스넥,남,20대,5032560,227,22170
16-Jul,내국인 관광객,제주시,애월읍,스포츠레져용품,남,20대,221000,10,22100
16-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,여,40대,2402200,109,22039
16-Jul,내국인 관광객,제주시,노형동,의원,남,20대,2838000,129,22000
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,남,40대,8370600,383,21855
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,여,30대,9749500,447,21811
16-Jul,내국인 관광객,제주시,용담2동,스넥,여,40대,588600,27,21800
16-Jul,내국인 관광객,제주시,삼도2동,스넥,남,40대,261300,12,21775
16-Jul,내국인 관광객,제주시,노형동,기타음료식품,여,50대,476100,22,21641
16-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,여,30대,12551308,582,21566
16-Jul,내국인 관광객,제주시,연동,스넥,여,40대,4627000,216,21421
16-Jul,내국인 관광객,서귀포시,대륜동,스넥,남,30대,489000,23,21261
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,남,50대,1656400,78,21236
16-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,40대,274200,13,21092
16-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,30대,3434270,163,21069
16-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,50대,357450,17,21026
16-Jul,내국인 관광객,제주시,용담2동,기타음료식품,여,40대,1070600,51,20992
16-Jul,내국인 관광객,서귀포시,예래동,스넥,여,50대,2032500,97,20954
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,30대,4229050,202,20936
16-Jul,내국인 관광객,서귀포시,대륜동,스넥,남,20대,272000,13,20923
16-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,40대,3823860,183,20895
16-Jul,내국인 관광객,제주시,용담2동,스넥,남,20대,1104900,53,20847
16-Jul,내국인 관광객,제주시,연동,스넥,여,50대,2786500,134,20795
16-Jul,내국인 관광객,서귀포시,예래동,스넥,남,30대,7753770,374,20732
16-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,50대,3621770,175,20696
16-Jul,내국인 관광객,제주시,노형동,기타음료식품,남,40대,640800,31,20671
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,남,30대,9992300,485,20603
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,50대,1459660,71,20559
16-Jul,내국인 관광객,서귀포시,예래동,스넥,여,40대,5427160,264,20557
16-Jul,내국인 관광객,제주시,용담2동,스넥,여,30대,964900,47,20530
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,30대,11478220,561,20460
16-Jul,내국인 관광객,제주시,노형동,농축수산품,여,20대,858100,42,20431
16-Jul,내국인 관광객,제주시,용담2동,스넥,남,50대,591300,29,20390
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,40대,11094540,546,20320
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,남,40대,25915930,1286,20152
16-Jul,내국인 관광객,제주시,애월읍,스넥,여,40대,5875900,293,20054
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,남,40대,3822600,191,20014
16-Jul,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,20대,10187550,510,19976
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,50대,12799910,641,19969
16-Jul,내국인 관광객,제주시,용담2동,스넥,남,40대,1116900,56,19945
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,남,20대,5593300,281,19905
16-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,50대,13401660,676,19825
16-Jul,내국인 관광객,제주시,이도2동,악세 사리,여,20대,1636100,83,19712
16-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,여,50대,6721400,342,19653
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,남,50대,1257300,64,19645
16-Jul,내국인 관광객,제주시,용담2동,스넥,여,20대,962300,49,19639
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,50대,4809162,245,19629
16-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,40대,412000,21,19619
16-Jul,내국인 관광객,제주시,용담2동,스넥,남,30대,1324400,68,19476
16-Jul,내국인 관광객,제주시,애월읍,스넥,남,50대,3326500,171,19453
16-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,30대,3228540,166,19449
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,30대,3940430,203,19411
16-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,30대,1589300,82,19382
16-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,50대,1199220,62,19342
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,남,30대,7699000,401,19200
16-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,남,50대,20341380,1062,19154
16-Jul,내국인 관광객,제주시,삼도2동,의원,남,50대,267900,14,19136
16-Jul,내국인 관광객,제주시,애월읍,스넥,남,40대,7259500,383,18954
16-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,남,40대,22128350,1168,18946
16-Jul,내국인 관광객,제주시,노형동,의원,남,40대,4618010,244,18926
16-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,40대,2105960,112,18803
16-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,40대,6931300,369,18784
16-Jul,내국인 관광객,서귀포시,예래동,스넥,여,20대,5707410,305,18713
16-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,40대,1159860,62,18707
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,30대,5976700,320,18677
16-Jul,내국인 관광객,제주시,노형동,약국,여,40대,4698440,252,18645
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,40대,5093980,275,18524
16-Jul,내국인 관광객,제주시,이도2동,약국,남,50대,2316800,126,18387
16-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,40대,4315080,235,18362
16-Jul,내국인 관광객,서귀포시,남원읍,스넥,여,40대,2019600,110,18360
16-Jul,내국인 관광객,제주시,연동,약국,여,50대,1229880,67,18356
16-Jul,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,20대,8565790,467,18342
16-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,40대,2817600,154,18296
16-Jul,내국인 관광객,제주시,이도2동,의원,여,30대,2338070,128,18266
16-Jul,내국인 관광객,서귀포시,성산읍,정장(여성),남,20대,273000,15,18200
16-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,여,50대,1468500,81,18130
16-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,20대,7972600,440,18120
16-Jul,내국인 관광객,제주시,이도2동,의원,여,20대,1570900,87,18056
16-Jul,내국인 관광객,제주시,연동,기념품 점,여,20대,4220500,234,18036
16-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,50대,1007100,56,17984
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,여,30대,16584190,929,17852
16-Jul,내국인 관광객,서귀포시,성산읍,의원,여,50대,713000,40,17825
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,남,20대,13123770,744,17639
16-Jul,내국인 관광객,제주시,연동,스넥,여,30대,10024500,572,17525
16-Jul,내국인 관광객,제주시,삼도2동,약국,남,20대,436570,25,17463
16-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,50대,889230,51,17436
16-Jul,내국인 관광객,제주시,용담2동,기타음료식품,여,30대,1457200,84,17348
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,30대,14678990,851,17249
16-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,40대,2413500,140,17239
16-Jul,내국인 관광객,서귀포시,성산읍,약국,여,50대,823800,48,17163
16-Jul,내국인 관광객,제주시,애월읍,스넥,여,50대,2102950,123,17097
16-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,30대,374830,22,17038
16-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,남,50대,13002040,766,16974
16-Jul,내국인 관광객,서귀포시,성산읍,정장(여성),남,30대,253500,15,16900
16-Jul,내국인 관광객,제주시,이도2동,약국,여,40대,2394271,142,16861
16-Jul,내국인 관광객,서귀포시,성산읍,정장(여성),여,30대,320000,19,16842
16-Jul,내국인 관광객,제주시,연동,스넥,남,30대,9524800,567,16799
16-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,40대,15051600,898,16761
16-Jul,내국인 관광객,제주시,용담2동,의원,여,40대,217200,13,16708
16-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,30대,6982750,418,16705
16-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,20대,1518560,91,16687
16-Jul,내국인 관광객,제주시,삼도2동,스넥,여,20대,231600,14,16543
16-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,50대,1223300,74,16531
